match_id,date,competition,season,stage,matchday,home_team,away_team,home_goals,away_goals,winner,country,league_name,data_source
544395,2025-12-02,PD,2025,REGULAR_SEASON,19.0,FC Barcelona,Club Atlético de Madrid,3,1,H,,PD,existing_project_data
540516,2025-12-06,BL1,2025,REGULAR_SEASON,13.0,RB Leipzig,Eintracht Frankfurt,6,0,H,,BL1,existing_project_data
537575,2025-12-07,DED,2025,REGULAR_SEASON,15.0,Sparta Rotterdam,NAC Breda,1,0,H,,DED,existing_project_data
540532,2025-12-19,BL1,2025,REGULAR_SEASON,15.0,Borussia Dortmund,Borussia Mönchengladbach,2,0,H,,BL1,existing_project_data
540534,2025-12-20,BL1,2025,REGULAR_SEASON,15.0,RB Leipzig,Bayer 04 Leverkusen,1,3,A,,BL1,existing_project_data
545838,2025-12-29,PPL,2025,REGULAR_SEASON,16.0,FC Porto,AVS,2,0,H,,PPL,existing_project_data
542557,2026-01-04,FL1,2025,REGULAR_SEASON,17.0,Paris Saint-Germain FC,Paris FC,2,1,H,,FL1,existing_project_data
540543,2026-01-09,BL1,2025,REGULAR_SEASON,16.0,Eintracht Frankfurt,Borussia Dortmund,3,3,D,,BL1,existing_project_data
540559,2026-01-17,BL1,2025,REGULAR_SEASON,18.0,RB Leipzig,FC Bayern München,1,5,A,,BL1,existing_project_data
537606,2026-01-18,DED,2025,REGULAR_SEASON,19.0,Feyenoord Rotterdam,Sparta Rotterdam,3,4,A,,DED,existing_project_data
537026,2026-01-25,SA,2025,REGULAR_SEASON,22.0,AS Roma,AC Milan,1,1,D,,SA,existing_project_data
540578,2026-01-31,BL1,2025,REGULAR_SEASON,20.0,Eintracht Frankfurt,Bayer 04 Leverkusen,1,3,A,,BL1,existing_project_data
540586,2026-02-07,BL1,2025,REGULAR_SEASON,21.0,Borussia Mönchengladbach,Bayer 04 Leverkusen,1,1,D,,BL1,existing_project_data
540598,2026-02-14,BL1,2025,REGULAR_SEASON,22.0,Eintracht Frankfurt,Borussia Mönchengladbach,3,0,H,,BL1,existing_project_data
537643,2026-02-15,DED,2025,REGULAR_SEASON,23.0,Feyenoord Rotterdam,Go Ahead Eagles,1,0,H,,DED,existing_project_data
540605,2026-02-21,BL1,2025,REGULAR_SEASON,23.0,FC Bayern München,Eintracht Frankfurt,3,2,H,,BL1,existing_project_data
540606,2026-02-21,BL1,2025,REGULAR_SEASON,23.0,RB Leipzig,Borussia Dortmund,2,2,D,,BL1,existing_project_data
540613,2026-02-28,BL1,2025,REGULAR_SEASON,24.0,Borussia Dortmund,FC Bayern München,2,3,A,,BL1,existing_project_data
540627,2026-03-06,BL1,2025,REGULAR_SEASON,25.0,FC Bayern München,Borussia Mönchengladbach,4,1,H,,BL1,existing_project_data
537671,2026-03-08,DED,2025,REGULAR_SEASON,26.0,NAC Breda,Feyenoord Rotterdam,3,3,D,,DED,existing_project_data
542626,2026-03-08,FL1,2025,REGULAR_SEASON,25.0,Olympique Lyonnais,Paris FC,1,1,D,,FL1,existing_project_data
540631,2026-03-14,BL1,2025,REGULAR_SEASON,26.0,Bayer 04 Leverkusen,FC Bayern München,1,1,D,,BL1,existing_project_data
537679,2026-03-15,DED,2025,REGULAR_SEASON,27.0,Go Ahead Eagles,NAC Breda,6,0,H,,DED,existing_project_data
537099,2026-03-15,SA,2025,REGULAR_SEASON,29.0,SS Lazio,AC Milan,1,0,H,,SA,existing_project_data
544498,2026-03-22,PD,2025,REGULAR_SEASON,29.0,Real Madrid CF,Club Atlético de Madrid,3,2,H,,PD,existing_project_data
544502,2026-04-04,PD,2025,REGULAR_SEASON,30.0,Club Atlético de Madrid,FC Barcelona,1,2,A,,PD,existing_project_data
537698,2026-04-05,DED,2025,REGULAR_SEASON,29.0,NAC Breda,Sparta Rotterdam,0,0,D,,DED,existing_project_data
540659,2026-04-11,BL1,2025,REGULAR_SEASON,29.0,Borussia Dortmund,Bayer 04 Leverkusen,0,1,A,,BL1,existing_project_data
540663,2026-04-11,BL1,2025,REGULAR_SEASON,29.0,RB Leipzig,Borussia Mönchengladbach,1,0,H,,BL1,existing_project_data
540669,2026-04-18,BL1,2025,REGULAR_SEASON,30.0,Eintracht Frankfurt,RB Leipzig,1,3,A,,BL1,existing_project_data
542672,2026-04-19,FL1,2025,REGULAR_SEASON,30.0,Paris Saint-Germain FC,Olympique Lyonnais,1,2,A,,FL1,existing_project_data
540687,2026-05-02,BL1,2025,REGULAR_SEASON,32.0,Bayer 04 Leverkusen,RB Leipzig,4,1,H,,BL1,existing_project_data
540685,2026-05-03,BL1,2025,REGULAR_SEASON,32.0,Borussia Mönchengladbach,Borussia Dortmund,1,0,H,,BL1,existing_project_data
537728,2026-05-03,DED,2025,REGULAR_SEASON,32.0,Sparta Rotterdam,Go Ahead Eagles,2,2,D,,DED,existing_project_data
540696,2026-05-08,BL1,2025,REGULAR_SEASON,33.0,Borussia Dortmund,Eintracht Frankfurt,3,2,H,,BL1,existing_project_data
545991,2026-05-10,PPL,2025,REGULAR_SEASON,33.0,AVS,FC Porto,3,1,H,,PPL,existing_project_data
544553,2026-05-10,PD,2025,REGULAR_SEASON,35.0,FC Barcelona,Real Madrid CF,2,0,H,,PD,existing_project_data
537175,2026-05-17,SA,2025,REGULAR_SEASON,37.0,AS Roma,SS Lazio,2,0,H,,SA,existing_project_data
542705,2026-05-17,FL1,2025,REGULAR_SEASON,34.0,Paris FC,Paris Saint-Germain FC,2,1,H,,FL1,existing_project_data
