match_id,date,competition,season,stage,matchday,home_team,away_team,home_goals,away_goals,winner,country,league_name,data_source
league_0fb5ff3d8e09bee1,2025-05-11,EREDIVISIE,2024-25,LEAGUE,,Zwolle,Go Ahead Eagles,1,1,D,Netherlands,Eredivisie,football-data.co.uk
league_bed9ef915caa27c5,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Almere City,For Sittard,1,1,D,Netherlands,Eredivisie,football-data.co.uk
league_a6576e022f816787,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Feyenoord Rotterdam,Waalwijk,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_2880aaa562dd835d,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Go Ahead Eagles,Heerenveen,1,0,H,Netherlands,Eredivisie,football-data.co.uk
league_ee87373456621de4,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Groningen,Ajax,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_0ccbfb41e1c63c0c,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Nijmegen,NAC Breda,3,0,H,Netherlands,Eredivisie,football-data.co.uk
league_c86cc7c3cebe46bd,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,PSV Eindhoven,Heracles,4,1,H,Netherlands,Eredivisie,football-data.co.uk
league_473ab64282eb62d2,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Twente,AZ Alkmaar,2,3,A,Netherlands,Eredivisie,football-data.co.uk
league_83c730a6e93dc1f4,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Utrecht,Sparta Rotterdam,1,1,D,Netherlands,Eredivisie,football-data.co.uk
league_1ceba74d20d6326f,2025-05-14,EREDIVISIE,2024-25,LEAGUE,,Willem II,Zwolle,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_00728f39fe8de24e,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,AZ Alkmaar,Almere City,1,1,D,Netherlands,Eredivisie,football-data.co.uk
league_2e39c98b60fcda71,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,Ajax,Twente,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_0e13fc3d31bf491a,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,For Sittard,Utrecht,0,0,D,Netherlands,Eredivisie,football-data.co.uk
league_3e3d95eac25ce4b9,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,Heerenveen,Feyenoord Rotterdam,2,0,H,Netherlands,Eredivisie,football-data.co.uk
